"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
58,"English",1,0,0,0,0,0,1,1,-1,-1,0,-1,-1,-1,1,1,1,0,4,4,4,2,4,1,-2,3,-2,3,-3,"helpful","yes","yes",,"yes",,,"yes",,"helpful","yes","helpful","helpful","helpful",,"yes","helpful","yes","yes","yes","yes","yes",5,4,4,3,4,2,1,3,2,4,3,0,1,1,1,2,0,3,4,1,2,2,1,0,0,3,9,9,3,1,10,0,1,3,1,3,"Male","United States",2,5,0,2020-03-27 21:11:05
59,"English",1,0,0,0,1,0,0,3,-1,-1,-1,-1,-1,0,1,1,-1,0,0,4,4,4,4,2,-3,3,1,3,-1,,"helpful",,,"both","helpful","helpful","both","helpful",,"helpful","helpful","both","helpful",,"both",,,,"both","helpful",,2,1,3,2,4,2,0,3,1,4,3,0,1,0,1,1,0,2,1,1,2,2,1,2,1,-1,7,9,6,1,3,0,1,3,0,3,"Male","Italy",2,4,0,2020-03-27 21:17:45
60,"English",0,0,0,0,0,0,1,3,1,0,0,0,-1,1,1,1,-1,,1,4,1,4,1,3,1,-1,2,3,-1,"yes","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","yes","yes","helpful","helpful","yes","yes","yes","helpful",3,3,2,3,3,2,0,3,1,0,3,2,2,2,1,3,1,3,3,1,1,1,1,0,2,3,5,7,8,1,3,0,1,2,0,3,"Male","Italy",0,2,0,2020-03-27 21:22:09
61,"English",1,0,0,0,0,0,1,2,1,0,0,1,-1,0,1,1,0,0,3,4,4,4,4,-3,-2,1,-1,2,-3,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","yes","yes","yes","yes",,3,3,4,4,4,1,0,2,2,1,3,0,0,1,1,1,0,2,2,2,3,2,2,2,2,1,8,9,6,1,8,0,1,3,1,4,"Female","United Kingdom",2,3,0,2020-03-27 21:22:27
62,"English",1,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,-1,0,4,4,3,4,3,3,2,2,3,3,2,"both","both","both","helpful","helpful",,,"both",,"helpful","helpful","both","helpful","helpful",,"both","both","both","both","both","both","yes",1,0,1,2,1,5,4,5,5,5,1,0,1,3,2,0,3,-1,2,0,1,0,1,1,2,1,8,5,8,1,1,0,1,4,0,3,"Male","Slovenia",3,4,0,2020-03-27 21:23:04
63,"English",0,0,0,0,0,0,1,2,-1,-1,-1,1,-1,-1,1,1,-1,,0,3,4,4,2,1,1,2,3,1,1,,,"both",,,"both","both",,,,"both","both",,,,"both",,,,"both","both",,5,5,4,4,5,4,3,5,4,5,2,1,1,0,1,1,0,1,2,1,1,0,1,1,2,2,8,8,9,1,5,0,1,2,0,3,"Male","Spain",4,3,0,2020-03-27 21:28:47
64,"English",0,0,0,0,0,0,1,2,1,0,0,-1,0,0,0,1,-1,,0,3,3,3,3,1,-2,-1,-2,-1,1,"yes","yes","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful","helpful","yes","yes","yes","helpful",3,3,4,3,3,2,4,4,3,2,2,2,3,2,1,2,2,2,3,1,1,0,1,1,0,2,7,8,9,1,10,1,1,3,2,6,"Male","France",3,2,0,2020-03-27 21:30:38
65,"English",1,0,0,0,0,1,0,2,0,-1,0,1,0,-1,1,1,-1,0,1,4,2,4,-99,1,1,2,-1,3,-2,"yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","both","both","helpful","helpful","helpful","helpful","yes","yes","yes","helpful","yes","helpful","helpful",4,4,4,4,3,2,1,4,2,2,3,2,1,1,0,2,0,2,1,2,2,3,0,0,1,2,8,8,7,1,2,0,0,4,0,2,"Male","Romania",2,4,0,2020-03-27 21:35:04
66,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,4,1,2,3,3,2,1,1,,,"yes",,"helpful",,,"yes","helpful","helpful","yes","helpful","helpful","helpful",,"yes","yes","yes","yes","yes","yes",,2,2,3,4,3,5,3,4,4,3,1,0,2,3,1,1,2,1,2,1,1,1,1,1,0,1,6,7,8,1,3,0,1,5,2,3,"Male","United States",2,5,0,2020-03-27 21:36:15
67,"English",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,0,1,1,-1,0,3,4,3,4,2,2,1,2,2,2,1,,"both","both","helpful","both","yes","yes","both","helpful",,"both","both","both",,,"both","both",,"both","both","both",,4,4,4,4,4,3,3,2,3,1,2,0,1,2,1,1,1,2,2,2,1,2,1,1,2,2,8,9,8,1,9,0,1,2,0,4,"Male","United States",3,5,0,2020-03-27 21:40:37
68,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,0,-1,,0,1,1,4,2,3,2,1,1,2,1,"both",,"both","helpful","both",,,"both",,,"both","both",,,"helpful","both","both","both","both","both","both",,3,4,3,3,3,4,2,4,4,3,3,0,0,0,0,3,0,3,2,2,1,1,1,1,0,2,7,8,7,1,8,1,1,1,0,3,"Male","United Kingdom",2,4,0,2020-03-27 21:41:02
69,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,-99,3,3,3,2,3,3,2,1,3,3,"helpful","helpful","helpful","helpful","both","both","helpful","both","helpful","helpful","both","helpful","helpful","helpful",,"both","both","both","both","both","both","both",4,4,4,4,4,4,2,2,3,3,3,0,1,1,1,1,1,3,3,1,1,1,1,1,1,3,4,8,8,1,3,0,1,1,0,3,"Male","United States",2,5,0,2020-03-27 21:52:36
70,"English",1,0,0,0,0,0,1,2,1,0,0,0,-1,0,-1,1,0,3,2,2,4,4,1,2,3,3,3,3,3,"helpful","yes",,"helpful","yes",,"yes","yes","helpful",,"yes",,"yes","helpful",,"yes","yes","yes","yes","yes","yes","helpful",0,5,3,5,5,5,0,5,5,5,4,0,1,1,2,1,0,3,4,1,0,1,0,0,1,3,3,9,10,1,6,2,1,2,0,3,"Male","United States",2,5,0,2020-03-27 21:54:35
71,"English",0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,-1,0,1,4,3,3,1,3,3,3,3,3,-1,,"yes","yes",,,"yes",,,"helpful",,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,4,3,3,5,5,3,2,2,3,2,3,0,1,1,0,1,0,3,3,1,1,2,2,1,1,0,9,9,6,1,2,0,1,4,0,2,"Male","France",3,3,0,2020-03-27 21:54:48
72,"English",1,0,0,0,0,0,1,2,0,-1,-1,1,1,0,1,1,-1,1,2,1,4,4,-99,2,-1,-1,3,2,1,,"both","both",,"both","helpful",,"both",,,"both","helpful",,,,"yes","both","both","both","both","both",,1,2,1,2,4,2,1,1,1,1,3,0,1,1,1,1,0,2,2,3,3,2,2,1,0,0,7,9,6,1,5,0,1,3,1,6,"Male","Ireland",1,2,0,2020-03-27 21:58:43
73,"English",0,1,0,0,0,0,0,3,-1,-1,1,-1,-1,-1,1,1,0,,3,4,4,4,2,3,2,2,2,3,1,"helpful","both",,"helpful","both",,"helpful","both",,,,,"both",,,"both","both","helpful","both","both","both",,4,4,3,4,5,4,4,3,5,4,2,0,2,3,1,3,2,0,2,3,2,2,1,2,0,0,6,6,6,1,12,0,1,2,0,5,"Male","United States",2,3,0,2020-03-28 10:01:58
74,"English",1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,2,-1,2,-1,2,1,"helpful","both","helpful","helpful","helpful",,"helpful","both",,"helpful","both","helpful",,"helpful",,"helpful","helpful","both","helpful","both","helpful",,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,0,1,2,2,2,2,2,2,0,7,7,7,1,2,0,1,1,0,3,"Male","United States",2,5,0,2020-03-28 10:03:11
75,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,0,-1,,1,4,2,4,3,-1,2,2,1,3,-2,"yes","yes","yes",,"yes",,,"yes",,,,,"yes",,"yes",,,"yes","yes","yes","yes",,3,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,6,6,8,1,2,0,1,3,1,1,"Male","United States",0,1,0,2020-03-28 10:09:22
76,"English",1,0,0,0,0,0,1,3,1,1,0,1,1,1,-1,1,-1,10,4,4,4,4,4,3,2,3,2,3,-2,"yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","yes","yes","helpful","yes","yes",4,4,4,4,3,3,2,1,0,0,3,2,2,2,1,3,2,2,0,2,3,3,3,3,3,-1,8,9,5,1,10,3,1,2,0,4,"Male","United States",2,2,2,2020-03-28 10:14:24
77,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,4,4,-1,2,2,1,-1,-1,,"yes",,"helpful","both","yes",,"both",,,"yes","yes","both",,,"yes","yes","yes","both","both","both",,5,5,5,4,5,5,3,2,3,2,3,0,1,1,0,0,0,3,2,0,0,1,0,0,1,2,7,10,7,1,8,15,1,3,1,5,"Male","United States",2,5,0,2020-03-28 10:14:55
78,"English",0,0,0,0,0,0,1,2,1,-1,0,0,-1,0,1,1,0,0,0,4,4,4,1,1,2,3,2,2,-1,"helpful",,,,"helpful",,,"helpful",,,,"helpful",,,,"both",,,"both",,"both",,2,2,4,4,3,3,1,3,2,1,1,0,1,2,2,1,2,0,1,1,3,3,2,3,0,-2,5,5,2,1,4,0,0,2,0,,"Male","Australia",1,2,0,2020-03-28 10:15:11
79,"English",1,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,1,-1,3,3,1,4,4,,3,3,2,2,3,1,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",5,5,4,5,5,3,3,3,2,4,3,0,1,1,2,2,1,2,2,1,1,1,2,2,1,2,6,7,5,1,6,0,1,3,1,4,"Male","Ireland",2,5,0,2020-03-28 10:18:09
80,"English",1,0,0,0,0,1,0,2,-1,-1,1,1,-1,0,1,1,1,3,1,4,3,4,3,2,1,1,-3,2,1,,"helpful","both","helpful","both","both",,"yes",,,"both","helpful","both","helpful","yes","helpful","helpful","both","both","both","helpful",,0,1,3,0,1,0,0,1,0,0,2,3,3,2,4,4,2,0,,,,3,,3,,0,8,6,4,1,5,1,1,3,0,3,"Male","Saudi Arabia",2,2,1,2020-03-28 10:18:57
81,"English",0,0,0,0,0,0,1,2,1,1,1,0,-1,0,1,1,1,1,1,2,1,4,1,-1,1,2,-1,2,-1,"helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","yes","helpful",2,2,0,3,1,3,2,0,1,3,2,0,1,1,0,3,0,2,3,1,2,1,1,1,2,2,5,8,8,1,15,0,1,4,0,7,,"United States",2,3,0,2020-03-28 10:24:19
82,"English",0,0,0,0,0,1,0,2,0,-1,-1,0,-1,0,1,1,-1,0,3,4,4,4,4,3,2,3,2,3,-2,"helpful","both","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,3,4,4,5,4,4,5,4,4,4,0,0,2,1,1,0,3,3,1,3,1,1,1,0,2,9,9,8,1,9,2,1,2,0,4,"Male","United Kingdom",2,3,0,2020-03-28 10:26:22
83,"English",0,0,0,0,0,0,1,2,-1,-1,0,0,-1,-1,1,1,-1,0,0,4,3,4,2,3,1,2,1,3,1,,"both","both",,,"both","yes",,,,,,"both",,,"both","both","both","both","both","both",,3,3,2,2,2,0,1,0,0,0,2,0,1,0,0,0,2,2,2,2,2,3,1,3,2,1,8,9,8,1,8,0,1,3,0,3,"Male","Israel",2,4,0,2020-03-28 10:27:17
84,"English",0,0,0,0,0,0,1,1,0,0,1,1,-1,0,-1,1,1,,4,4,4,4,0,3,-3,-2,-1,-3,-3,"yes",,"yes",,,"yes",,"yes",,"helpful","yes","yes","helpful",,,"yes","yes","yes","yes","yes","yes",,5,4,5,5,5,2,2,2,3,4,4,0,1,1,1,1,0,3,3,2,3,3,1,1,2,0,6,8,5,1,1,0,1,4,0,2,"Male","United States",1,4,2,2020-03-28 10:33:43
85,"English",1,0,0,0,0,0,1,3,1,1,0,1,1,1,-1,1,1,3,3,4,3,4,3,-2,1,1,1,2,-2,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful",,,"helpful","helpful","helpful","helpful",,"helpful","helpful","helpful","yes",,"helpful","helpful",3,3,4,4,4,1,0,1,1,1,4,0,1,1,1,1,0,2,2,3,3,2,3,2,3,1,6,8,5,1,20,5,1,3,0,7,"Female","United States",2,2,1,2020-03-28 10:34:52
86,"English",0,0,0,0,0,0,1,3,1,0,-1,-1,-1,0,-1,1,-1,1,0,4,4,3,3,2,-2,2,-2,1,-1,"helpful","both","both",,,,,"both","helpful",,,"helpful","helpful","helpful",,"both","both","helpful","both",,"helpful","helpful",2,0,3,2,3,3,1,3,1,3,3,1,2,2,2,1,0,2,3,1,2,2,2,0,2,2,8,9,8,1,9,2,1,2,0,3,"Male","Brazil",2,1,0,2020-03-28 10:36:36
87,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,2,3,3,3,3,3,3,3,3,3,3,,,"yes","helpful",,,,,,,"yes",,,,,"yes","yes","yes","yes","yes","yes",,2,3,2,4,3,5,4,4,5,5,3,0,1,1,1,1,1,2,3,1,1,1,1,1,0,2,5,7,7,1,4,0,1,0,0,5,"Male","United States",3,5,0,2020-03-28 10:38:40
88,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,1,1,1,0,0,3,4,2,3,2,3,2,2,2,2,2,"helpful","helpful","yes",,"yes","yes","helpful","yes","helpful","yes","helpful","helpful","helpful","helpful",,"yes","yes","helpful","yes","yes","helpful",,4,4,5,2,3,1,1,4,4,5,4,0,3,1,1,,0,1,3,1,1,2,1,3,0,1,7,8,7,1,3,3,1,2,0,4,"Male","Australia",1,2,0,2020-03-28 10:43:44
89,"English",0,0,0,0,0,1,0,3,0,-1,-1,-1,-1,-1,1,1,0,,1,2,1,-99,1,2,1,2,2,2,2,"helpful","helpful","helpful","helpful","both","helpful","helpful","both","helpful","helpful","both","both","helpful","helpful","helpful","both","helpful","helpful","helpful","both","helpful","helpful",1,1,1,1,1,4,3,3,3,3,1,0,1,3,2,3,2,0,1,1,0,1,1,1,0,1,6,7,7,1,3,0,1,3,0,2,"Male","Brazil",2,2,0,2020-03-28 10:44:15
90,"English",0,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,-1,1,1,1,2,-99,4,4,4,2,2,3,3,3,2,-1,,,"yes",,"helpful","helpful",,"helpful",,,"helpful","helpful",,,,"yes","yes","yes",,"yes","yes",,5,4,5,5,5,2,1,2,2,2,1,0,1,1,1,1,1,-1,0,3,3,2,2,3,1,-2,9,8,3,1,1,0,1,5,1,2,"Male","Australia",1,2,2,2020-03-28 10:46:51
91,"English",1,0,0,0,0,1,0,3,-1,-1,-1,-1,-1,-1,1,1,1,2,0,0,4,4,4,3,3,3,3,3,3,"yes","yes","yes",,"yes","yes","yes","yes",,,"yes","yes","yes","helpful",,"yes","helpful",,"yes","yes","yes",,1,1,5,5,2,5,1,5,1,0,4,0,1,0,0,0,0,3,4,0,1,2,0,0,0,3,6,10,10,1,18,5,1,6,3,4,"Male","United Kingdom",1,3,0,2020-03-28 10:49:55
92,"English",0,0,0,0,0,0,1,2,-1,-1,-1,1,-1,-1,1,1,1,0,4,4,4,4,3,3,1,3,3,3,2,"yes","yes","yes",,"yes","yes",,"yes",,,"yes","helpful","yes",,,"yes","yes","yes","yes","yes","yes",,5,3,4,5,4,0,2,1,0,0,3,0,1,1,1,1,0,2,3,3,2,3,3,0,1,1,9,9,8,1,5,2,1,2,1,2,"Male","United Kingdom",2,2,0,2020-03-28 10:57:04
93,"English",1,0,0,0,0,0,1,2,1,-1,1,1,1,0,-1,1,1,0,3,4,3,4,4,1,2,2,2,3,-1,"helpful","yes","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","both","yes","yes","yes","yes","yes","helpful",4,4,4,3,3,3,1,4,4,4,2,1,2,3,2,3,1,1,3,2,1,3,1,1,4,0,9,6,7,1,4,0,1,1,0,3,"Male","United States",2,2,0,2020-03-27 23:04:24
94,"English",0,0,0,0,0,1,0,2,1,-1,-1,0,0,0,1,-1,0,0,1,2,0,4,4,-1,-1,2,2,3,-2,"yes","yes","yes","yes","yes","yes",,"yes",,"helpful","yes","helpful","yes",,,"yes","yes","yes","yes",,"yes",,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,0,1,2,3,2,2,2,2,0,8,7,5,1,2,1,1,1,0,4,"Male","United States",2,5,0,2020-03-27 23:16:18
95,"English",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,-1,,1,2,4,3,0,3,2,3,2,1,-1,"helpful","helpful","helpful","helpful","both","helpful",,"both",,"both","helpful","both","both","helpful","helpful","both","both","both","helpful",,"both",,3,2,3,4,3,3,3,2,4,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,0,-2,5,7,3,1,4,0,1,5,0,3,"Male","United States",3,4,0,2020-03-27 23:20:36
96,"English",1,0,0,0,0,1,0,2,0,0,0,1,-1,0,0,0,-1,0,4,2,4,4,4,1,3,3,3,3,3,"yes","yes",,"yes","yes","yes",,"yes",,,"yes",,"yes",,,"yes","yes","yes","yes","yes","yes",,4,3,4,3,4,4,4,4,4,4,1,2,0,2,1,2,0,0,2,0,0,0,0,1,1,1,8,8,9,1,5,0,1,1,0,3,"Female","Russia",3,4,0,2020-03-27 23:21:10
97,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,3,3,4,1,2,-3,2,-2,1,-1,"helpful","both","helpful","helpful",,"yes",,"helpful",,,"yes",,"helpful",,,"both","helpful","both","both","both","both",,1,1,4,2,1,4,2,4,3,4,2,0,2,1,1,1,0,2,1,0,3,2,1,1,1,0,6,8,7,1,2,0,1,2,0,2,"Male","Romania",2,3,0,2020-03-27 23:26:19
98,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,1,0,2,2,4,3,4,3,3,3,-1,3,3,"helpful",,,,"yes",,,"yes",,,"yes","yes",,,,,"yes","yes",,"yes",,,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,10,10,10,1,30,5,1,3,,6,"Male","United States",2,3,0,2020-03-27 23:26:58
99,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,0,3,4,4,-99,3,2,-2,2,-1,2,-1,,"both","helpful","helpful","both",,,"both",,,,"helpful","both",,"helpful","both","both","both","both","both",,,2,2,3,3,3,2,2,3,3,3,1,0,2,1,2,2,1,1,1,2,3,3,2,2,0,-1,5,7,4,1,8,1,1,3,0,3,"Male","Sweden",3,2,2,2020-03-27 23:35:34
100,"English",1,0,0,0,0,1,0,2,0,0,-1,-1,-1,0,1,1,-1,0,-99,4,4,4,4,2,1,2,-2,2,-1,,"helpful","both",,"both","both",,"both","helpful",,"both","both",,"helpful",,,,"both","both","both","both",,3,2,4,3,3,4,4,4,4,4,2,0,0,1,1,1,1,0,2,1,1,0,1,1,0,0,7,8,8,1,1,1,0,2,0,4,"Male","Belgium",3,1,0,2020-03-27 23:35:36
101,"English",0,0,0,0,0,0,1,2,1,-1,-1,0,-1,0,0,1,-1,0,1,2,3,4,0,3,1,3,3,3,1,"yes","yes","yes","yes","yes","yes","helpful","yes",,"helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes",,4,3,4,4,4,4,3,4,4,4,0,0,1,1,1,0,1,0,2,1,1,0,1,2,0,0,7,8,8,1,12,0,1,2,0,6,"Male","Germany",3,1,0,2020-03-27 23:36:38
102,"English",1,0,0,0,0,0,1,2,1,0,0,-1,-1,-1,1,1,0,0,1,4,4,4,-99,2,2,2,3,2,1,"yes","yes","yes","helpful","yes","helpful",,"yes",,,,,,"helpful","yes","yes",,"yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,9,9,8,1,4,0.25,1,2,0,3,"Male","Slovenia",2,2,0,2020-03-27 23:43:38
103,"English",1,0,0,0,0,0,1,3,1,-1,0,-1,-1,0,1,1,-1,0,0,3,4,4,1,1,-1,1,1,2,2,,"both",,,,"both","helpful",,,,"both","both",,,"both","both","yes","helpful","both","both","helpful",,2,1,4,5,4,4,3,4,4,3,3,1,1,1,0,1,0,2,2,0,2,1,0,1,1,1,7,9,8,1,1,0,1,6,0,1,"Male","Germany",1,4,0,2020-03-27 23:44:24
104,"English",1,0,0,0,0,0,1,2,-1,0,-1,0,0,1,0,1,-1,0,2,2,4,4,1,3,-1,1,2,2,1,,"both",,"helpful","helpful","both",,"helpful",,"helpful","helpful","helpful","both","helpful",,"both","both",,"both","both","both",,2,3,4,4,4,2,2,3,2,3,3,1,1,2,1,0,1,2,2,2,2,2,1,1,2,2,6,7,6,1,7,2,1,2,0,3,"Male","United States",2,4,0,2020-03-27 23:58:06
105,"English",0,0,0,0,0,1,0,2,1,1,0,1,0,1,0,-1,1,1,0,4,0,4,3,1,1,2,2,2,-2,"helpful","yes","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","yes","helpful","yes","yes","helpful",3,3,4,3,3,2,2,3,2,2,3,1,0,1,1,1,1,2,2,2,2,1,1,1,2,0,8,7,6,0,4,1,1,5,3,4,"Male","United States",3,6,0,2020-03-27 23:59:44
106,"English",0,0,0,0,0,1,0,2,0,-1,1,0,-1,0,1,1,0,3,3,2,1,4,3,2,2,3,2,3,1,"helpful","both","yes","helpful","both","both","yes","both",,,"both","helpful","helpful",,,"both","helpful","both","both","both","both",,4,5,4,4,4,4,2,3,3,4,1,,0,1,2,2,1,0,0,2,3,2,2,3,0,-1,8,7,7,1,2,0,1,1,0,4,"Female","United States",4,3,0,2020-03-28 00:12:33
107,"English",0,0,0,0,0,0,1,2,1,0,-1,1,-1,0,1,1,-1,0,1,4,1,3,3,3,1,3,1,3,1,,,"yes",,,"yes",,"yes",,,"helpful","helpful",,,,"yes","yes","yes","yes","helpful","yes",,2,4,5,4,3,2,0,4,2,4,2,0,1,0,1,1,1,1,2,2,1,2,0,1,0,1,8,9,9,1,10,0,1,1,0,4,"Male","United States",2,5,0,2020-03-28 00:18:14
108,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,2,1,1,3,-99,1,3,1,2,3,1,"helpful","both","both","helpful","both",,,"both",,,"both","both","both","helpful",,"both","both","both","helpful","both","both",,4,4,5,4,4,4,4,3,4,4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,9,9,9,1,5,0,1,1,0,3,"Male","United States",2,2,0,2020-03-28 00:19:11
109,"English",1,0,0,0,0,0,1,2,0,-1,-1,1,-1,-1,0,1,-1,0,3,1,4,4,3,2,1,2,1,2,-2,"helpful","helpful","yes",,,,"helpful","yes",,"helpful",,"helpful","helpful",,,"yes","yes","yes","yes","yes","yes",,4,2,4,3,4,1,2,4,1,2,1,0,1,3,1,3,1,0,1,1,2,3,1,1,2,0,7,7,5,1,5,0,1,2,0,4,"Male","Germany",3,3,0,2020-03-28 00:20:35
110,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,1,1,1,1,,2,4,3,3,0,2,1,2,1,3,-1,"helpful","helpful","yes","helpful","yes","yes","helpful","both","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","helpful","helpful",3,3,4,4,3,4,4,4,4,4,3,1,2,2,1,2,0,2,3,3,3,3,3,1,2,1,8,7,8,1,2,0,1,2,0,3,"Male","Canada",1,1,0,2020-03-28 00:21:38
111,"English",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,1,1,1,-1,0,4,4,4,4,3,1,1,3,3,2,-2,"both","both","both","helpful","both",,,"both",,,"both","both","helpful","helpful",,"both","both","both","both","both","both",,4,4,5,4,5,4,3,5,5,5,3,0,0,1,0,1,0,3,3,0,1,0,0,0,1,3,7,9,8,1,6,0,1,1,0,4,"Male","United States",3,4,0,2020-03-28 00:25:52
112,"English",1,0,0,0,0,1,0,2,-1,-1,-1,0,-1,-1,1,1,-1,0,2,4,-99,4,4,3,3,3,3,3,3,"yes","yes","yes","yes","yes","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",5,5,5,5,5,5,5,5,5,5,3,0,0,1,0,0,0,3,3,0,1,1,0,1,0,3,7,9,9,1,3,0,1,2,0,3,"Male","France",3,3,0,2020-03-28 00:31:16
113,"English",1,0,0,0,0,1,0,3,1,-1,-1,-1,1,0,1,1,0,0,4,4,4,4,2,3,3,3,3,3,1,"helpful",,"yes","helpful","yes","yes",,"yes",,,"yes",,"yes",,,"yes","yes","yes","yes","yes","yes",,4,0,4,3,4,4,4,4,4,3,3,0,1,2,0,0,0,3,3,2,2,1,1,1,2,3,7,9,6,1,4,3,1,2,0,5,"Male","United States",2,3,0,2020-03-28 00:31:51
114,"English",0,0,0,0,0,0,1,2,1,0,0,1,1,1,1,1,-1,0,4,4,0,4,4,2,-1,2,2,-1,2,"yes","yes","yes","helpful","helpful","yes","yes","helpful",,"helpful","yes","yes","helpful","helpful",,"yes","helpful","yes","helpful","yes","yes","helpful",5,5,5,5,5,1,1,1,1,3,0,4,0,0,0,0,0,3,3,4,3,4,4,3,4,-2,8,8,4,1,7,1,1,1,0,5,"Male","United States",2,3,0,2020-03-28 00:32:07
115,"English",0,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,0,1,-1,0,2,4,4,4,0,3,3,3,3,3,3,"helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",2,0,5,4,5,4,2,5,5,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,9,9,9,1,5,0,1,1,,3,"Male","Norway",3,3,0,2020-03-28 00:34:29
116,"English",0,0,0,0,0,0,1,2,-1,-1,-1,1,-1,0,1,1,1,2,1,2,1,3,0,1,-1,2,1,2,1,,"helpful",,"helpful","both","both",,"both",,,"yes","helpful",,"helpful",,"helpful","helpful",,"both","yes","both",,3,3,2,2,3,0,1,1,0,1,3,0,1,3,1,1,1,2,3,2,2,1,2,1,2,1,6,9,7,1,18,5,1,3,2,6,"Male","United States",3,2,0,2020-03-28 00:35:56
