"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
231,"Russian",0,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,1,1,1,0,4,3,-99,4,4,-3,-3,-3,-1,3,-3,"yes","yes","helpful","yes","helpful","yes","yes","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,1,3,0,5,2,2,1,2,3,2,0,0,0,1,1,2,0,0,4,4,,0,4,0,-1,6,8,2,1,12,3,1,3,1,4,"Male","Russia",2,4,0,2020-04-09 07:00:01
232,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,3,3,3,4,2,3,-1,3,-1,3,1,"helpful","yes",,"yes","helpful","yes","helpful","helpful","helpful","yes","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,4,4,4,4,4,4,3,3,3,2,0,1,1,1,1,1,0,2,1,1,1,1,1,0,1,8,7,7,1,8,1,1,2,0,3,"Male","Russia",2,3,0,2020-04-09 07:09:24
233,"Russian",0,0,0,0,0,0,1,3,0,-1,-1,-1,-1,-1,1,1,-1,0,1,4,3,4,2,2,-1,2,1,1,-1,,"helpful","helpful","helpful","helpful",,"helpful","yes",,"helpful","yes","both","helpful","helpful",,"both","both","both","both","both","both","both",4,1,3,3,4,4,3,3,3,3,2,2,1,2,1,2,2,0,1,2,2,1,2,1,2,0,7,7,6,1,7,0,1,2,0,3,"Male","Russia",2,2,0,2020-04-09 07:14:19
234,"Russian",1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,1,0,3,1,1,4,2,3,3,1,3,1,2,"both",,"both",,"helpful","both","both","both","helpful","helpful","both","both","both","helpful","helpful","both","both","both","both","both","both",,3,2,3,1,1,3,3,3,3,2,3,0,0,1,0,0,1,2,3,0,1,1,0,0,1,2,6,9,9,0,4,0,1,1,0,3,"Female","Russia",2,3,0,2020-04-09 07:15:16
235,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,0,,3,3,0,3,2,2,-1,2,-2,2,-1,"helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","yes",4,3,4,4,3,2,1,2,2,1,2,2,2,2,1,3,1,0,2,3,3,3,1,2,2,0,7,8,7,1,7,0,1,,1,3,"Female","Russia",3,2,0,2020-04-09 07:16:19
236,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,-1,0,1,2,3,4,-99,2,2,2,2,2,2,"helpful","helpful","yes",,"yes","both",,"yes",,"helpful",,"yes",,,,"yes","yes",,"yes","yes","helpful",,4,4,4,4,4,4,4,4,4,4,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,7,7,7,1,11,0,1,2,0,4,"Male","Russia",3,3,0,2020-04-09 07:19:48
237,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,1,,1,1,4,1,1,2,-1,1,-1,1,1,"helpful","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","helpful","helpful",5,5,5,5,5,4,4,4,4,4,3,0,1,1,1,1,1,0,2,1,2,2,1,1,0,0,9,9,8,1,5,2,1,2,0,4,"Male","Russia",2,2,0,2020-04-09 07:21:46
238,"Russian",1,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,-1,0,-1,2,2,0,0,4,1,3,2,3,2,3,1,,,"helpful",,"helpful",,,"helpful","helpful",,,"helpful","helpful","helpful",,"yes","yes","yes","yes",,"helpful","yes",2,4,2,2,2,4,3,3,3,4,1,1,1,2,1,3,3,-2,3,1,2,2,1,1,1,1,6,9,8,1,10,0,0,2,0,3,"Male","Russia",2,2,0,2020-04-09 07:27:09
239,"Russian",0,0,0,0,0,0,1,3,0,-1,-1,0,0,0,1,1,1,,4,3,4,4,4,3,3,3,2,3,2,"helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","helpful","helpful",2,3,4,3,3,2,1,1,1,2,3,2,3,2,1,3,1,0,1,2,2,2,2,2,3,1,8,8,6,1,6,6,1,2,0,3,"Female","Russia",2,5,0,2020-04-09 07:37:19
240,"Russian",1,0,0,0,0,1,0,2,1,-1,-1,-1,-1,0,1,1,0,0,2,4,3,3,2,3,3,2,3,3,3,"yes","helpful","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","both","helpful",4,4,4,4,4,3,3,3,3,3,2,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,8,9,8,1,3,0,1,4,0,3,"Male","Russia",3,3,0,2020-04-09 07:38:58
241,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,0,1,3,3,3,1,2,1,2,2,2,1,,"both","both","helpful","helpful","both","helpful","helpful","helpful","helpful","helpful",,"both","helpful",,"both","helpful","both","both","yes","helpful",,4,4,3,4,4,3,4,3,4,4,1,0,1,2,1,2,1,0,1,1,1,1,1,1,0,0,8,8,8,1,5,0.5,1,2,0,3,"Male","Russia",3,4,0,2020-04-09 07:41:13
242,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,,1,1,2,2,3,2,2,3,3,3,-1,"yes","yes",,,"yes","yes","yes","yes","yes",,,,,,,"yes","yes","yes","yes","yes","yes",,4,3,4,5,5,5,2,4,5,2,2,0,0,1,1,1,1,0,0,4,4,4,1,4,0,-2,8,8,4,1,1.5,0.5,1,2,,1,"Male","Russia",1,3,0,2020-04-09 07:46:48
243,"Russian",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,1,-1,,4,1,1,4,0,2,1,2,1,2,2,"helpful","yes","yes","yes","yes","yes","helpful","yes","yes","yes","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",2,2,1,2,1,3,1,3,3,1,1,0,2,3,2,3,3,0,2,2,2,2,2,2,0,0,8,7,7,1,7,,1,3,1,4,"Male","Israel",3,2,0,2020-04-09 07:47:27
244,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,0,-1,0,1,1,1,0,4,4,4,3,4,3,1,3,3,3,1,"yes","yes","yes",,,,,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,2,2,3,3,4,1,1,1,2,2,3,0,2,2,1,3,1,2,3,3,3,3,1,1,0,1,7,8,7,0,4,0,1,3,1,3,"Male","Russia",2,4,0,2020-04-09 07:48:17
245,"Russian",0,0,0,0,0,0,1,2,1,1,1,-1,-1,-1,0,1,-1,0,2,1,2,2,0,-2,1,1,1,1,-3,"yes","yes",,"yes",,"yes",,"yes",,,"yes","yes","yes","yes",,"yes","yes",,"yes","yes","yes",,3,3,3,3,3,2,4,3,4,4,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,0,8,8,8,0,21,10,1,4,2,6,"Male","Russia",3,6,0,2020-04-09 07:52:37
246,"Russian",1,0,0,0,1,0,0,2,0,-1,-1,0,-1,-1,1,1,1,1,3,3,4,4,0,-1,2,3,3,2,-2,,"both","both",,"helpful",,,"both",,,"yes","helpful","helpful",,,"both","both","both","both","both","both",,1,0,2,3,4,1,0,1,1,1,0,1,2,1,1,3,2,-1,0,3,3,2,2,3,2,-3,6,8,4,1,4,0,1,2,0,3,"Male","Russia",1,3,0,2020-04-09 07:58:13
247,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,2,4,4,4,3,-1,-2,2,-3,2,-2,"yes","yes","yes","yes",,"helpful","yes","yes",,"yes","yes","yes","helpful",,"yes","yes","yes","yes","helpful","yes","yes",,1,3,3,1,4,4,2,3,3,1,1,0,2,2,1,4,2,0,2,0,1,1,2,2,0,0,7,6,6,1,3,0,1,2,0,3,"Female","Russia",2,6,0,2020-04-09 07:58:34
248,"Russian",1,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,0,0,1,2,3,3,2,2,2,2,3,1,-1,,"yes","yes","yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,3,3,4,4,3,4,3,3,3,3,3,0,1,1,0,1,1,1,2,2,2,2,0,2,0,0,7,8,6,1,8,0,1,2,0,3,"Male","Russia",2,4,0,2020-04-09 08:00:48
249,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,-1,0,4,4,4,3,3,2,-1,2,-1,2,-1,"yes","yes","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",3,4,3,4,3,2,2,2,2,4,1,2,1,2,0,2,1,0,1,3,2,2,0,2,2,0,8,9,5,0,7,0.5,1,2,0,3,"Female","Russia",3,5,0,2020-04-09 08:03:19
250,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,1,0,,2,3,3,4,1,2,-2,2,-3,2,-2,,"both","both",,"both",,,"both","helpful",,"yes","both",,,,"both","yes","yes","both","both",,,3,3,3,3,3,3,2,3,3,1,2,0,0,1,1,1,0,1,2,1,2,0,1,2,1,0,8,9,7,1,1,0,1,2,0,2,"Male","Russia",2,3,0,2020-04-09 08:03:29
251,"Russian",0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,1,1,0,0,3,2,1,4,2,-1,-1,1,2,2,-1,"both","helpful","helpful","helpful","helpful","both",,"helpful",,"helpful","both","helpful","helpful","helpful",,"helpful","both","both","both","both","helpful",,4,3,4,3,4,2,3,2,2,3,2,1,1,3,2,3,2,0,1,3,2,2,2,2,2,0,7,7,5,1,7,0,1,2,0,4,"Male","Netherlands",3,2,0,2020-04-09 08:12:51
252,"Russian",0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,0,1,1,0,3,4,2,4,1,-2,-2,2,-2,-1,-2,"helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",2,2,2,2,0,1,2,1,0,2,2,0,2,1,1,1,1,0,2,4,3,3,2,2,2,0,7,6,6,1,6,0,1,2,0,3,"Male","Belarus",2,4,0,2020-04-09 08:14:29
253,"Russian",1,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,-1,0,3,4,2,4,1,1,-2,1,-2,3,-2,,"yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,5,3,5,5,5,2,1,2,1,0,0,1,0,1,2,2,3,1,3,1,-1,8,8,6,1,2,0,1,2,0,2,"Male","Russia",2,4,0,2020-04-09 08:18:34
254,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,1,-1,0,1,1,-1,,1,0,3,4,3,2,-1,2,1,2,-1,"helpful","helpful","helpful","helpful","both",,,"both","helpful","helpful",,"helpful","helpful","helpful",,"yes",,"helpful","both","yes","helpful","helpful",3,1,4,4,3,5,4,4,4,3,1,0,1,2,2,2,3,0,2,3,2,2,2,2,1,0,7,6,5,0,7,1,1,1,0,3,"Male","Russia",1,4,0,2020-04-09 08:19:55
255,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,-1,0,1,4,4,4,4,2,-3,-1,1,-1,-3,"helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","yes","yes","helpful","helpful","helpful",3,1,0,3,3,4,2,0,4,5,2,0,0,1,0,1,1,0,2,3,3,2,2,3,0,-2,8,8,5,1,2,0.2,1,2,0,2,"Male","Russia",2,2,0,2020-04-09 08:21:18
256,"Russian",1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,-1,0,4,4,4,3,4,3,3,3,3,3,1,"helpful","yes","helpful",,,,,,"helpful","helpful","helpful",,"helpful",,,"yes","helpful","helpful","yes","yes","yes",,4,4,5,5,4,4,2,3,3,2,3,0,0,1,0,0,1,1,3,1,1,1,0,2,2,0,7,9,6,1,1,0,1,1,0,2,"Female","Russia",2,5,0,2020-04-09 08:22:00
257,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,0,,4,4,2,4,4,-1,-1,3,3,-1,3,"yes","yes","yes",,"yes","yes",,"yes","helpful",,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,4,2,4,3,4,2,3,4,4,4,2,0,1,1,1,2,2,0,2,2,2,2,1,2,0,0,8,7,5,1,20,0,1,2,0,7,"Male","Russia",1,4,0,2020-04-09 08:31:06
258,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,0,4,0,4,4,0,3,1,3,3,3,3,"both","both","both","helpful","both",,,"both","helpful",,"helpful",,"helpful",,,"helpful","both","both","both","both","both",,4,5,3,5,4,5,4,4,4,5,3,0,1,0,0,1,0,2,3,1,1,1,0,0,0,2,5,8,8,1,5,0,1,1,0,3,"Male","Russia",2,5,0,2020-04-09 08:31:36
259,"Russian",0,0,0,0,0,0,1,2,1,0,0,-1,-1,-1,1,1,-1,0,2,1,4,4,1,2,3,2,2,3,2,"helpful",,"yes","helpful","yes","yes","helpful","yes",,,,"helpful","yes",,,"yes",,"yes","yes","yes","helpful",,3,2,3,3,3,0,1,0,0,1,3,1,1,1,0,0,0,1,3,2,1,0,1,3,1,1,8,9,8,0,11,5,1,3,0,4,"Male","Russia",3,2,0,2020-04-09 08:32:29
260,"Russian",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,0,1,1,1,3,4,2,3,0,3,1,1,-1,2,-1,,"yes","yes",,"yes","yes",,"yes","helpful",,,"helpful","yes","helpful",,"yes","yes","yes","yes","yes","yes",,2,3,4,3,3,2,0,1,1,0,2,0,2,3,2,3,2,-1,1,4,4,4,4,4,1,-3,7,7,3,1,4,0,1,1,0,3,"Male","Russia",2,4,0,2020-04-09 08:40:30
261,"Russian",0,0,0,0,0,1,0,3,1,0,-1,0,-1,0,1,1,1,,4,1,1,4,2,-3,-3,-1,-3,1,-3,"yes","yes","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful",,4,4,4,5,5,1,0,1,0,1,3,1,3,1,1,1,0,2,3,3,3,3,3,3,2,0,8,9,6,1,7,2,1,3,1,3,"Male","Russia",0,5,0,2020-04-09 08:40:57
262,"Russian",1,0,0,0,0,0,1,3,0,-1,0,-1,-1,-1,-1,1,1,0,-99,3,-99,4,2,3,-2,3,-2,3,2,"yes","yes","yes",,"yes","helpful","yes","yes",,,,"helpful","helpful",,,"yes","yes","yes","yes","yes","yes",,3,1,3,2,3,5,4,5,5,5,2,0,1,2,1,1,1,0,2,0,1,1,1,1,0,0,7,7,7,1,0.5,0,1,2,0,2,"Female","Russia",2,5,0,2020-04-09 08:42:46
263,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,0,1,1,-1,0,1,1,4,3,4,1,-2,1,-2,-1,-2,,"yes",,,,"yes",,,,,"yes","yes","yes",,"yes","yes",,,"yes","yes",,,4,3,4,4,4,4,4,4,4,4,2,0,1,2,1,3,2,0,2,3,2,2,0,2,0,0,7,8,7,1,1,0,0,2,0,2,"Male","Russia",1,4,0,2020-04-09 08:42:54
264,"Russian",0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,0,0,1,2,2,2,0,-2,-2,2,-2,2,-2,"helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",4,3,3,4,4,4,3,2,2,4,2,0,2,2,2,2,1,1,2,2,2,3,2,2,0,0,6,7,6,0,13,0,1,4,2,4,"Male","Russia",3,4,0,2020-04-09 08:49:58
265,"Russian",0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,1,1,1,2,0,1,2,2,0,-3,1,2,1,3,-2,,"helpful","both","helpful","helpful","both",,"both",,,,"helpful","helpful",,,"both","both","both","both","both","helpful",,3,3,4,3,2,4,3,1,3,3,1,0,2,1,2,2,1,0,1,1,1,2,2,2,0,0,5,5,4,1,11,2,1,2,0,4,"Male","Russia",1,2,0,2020-04-09 08:54:43
266,"Russian",1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,0,1,0,,1,1,3,2,0,-1,1,-1,1,1,-2,"helpful","helpful","yes","helpful","helpful","yes",,"helpful",,,,"helpful","helpful","helpful",,"yes","yes","yes","yes","yes","helpful","helpful",1,1,3,2,3,4,3,3,4,3,3,2,2,2,1,2,1,1,3,2,1,3,2,2,2,2,6,6,8,1,10,4,1,2,0,4,"Male","Russia",3,3,0,2020-04-09 08:58:42
267,"Russian",0,0,0,0,0,0,1,2,1,0,-1,1,0,-1,0,1,1,0,0,3,-99,4,0,-2,-1,3,1,2,-1,,"yes","yes",,,,,,,,,"helpful",,"helpful",,"yes","yes",,"yes","yes",,,3,2,4,4,3,2,1,1,2,3,3,0,1,2,1,2,1,0,2,3,2,3,2,2,1,0,6,5,5,0,10,1,1,1,0,4,"Male","Russia",2,2,0,2020-04-09 09:01:08
268,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,4,3,2,1,3,3,3,3,3,3,,"yes","helpful",,"yes","yes",,"yes","helpful",,"yes","yes",,,,"yes","yes",,"yes","yes","yes",,2,2,2,4,3,2,2,3,2,4,3,0,1,1,1,1,1,2,3,1,1,1,0,1,1,2,8,8,8,1,9,6,1,2,0,4,"Male","Russia",4,4,0,2020-04-09 09:08:21
269,"Russian",0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,1,1,0,0,2,1,4,-99,-1,-2,-1,-3,3,-1,"helpful","yes","yes","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","yes",3,2,4,2,3,0,0,1,1,0,2,0,2,3,1,1,2,0,1,3,1,2,2,3,4,-3,7,9,3,1,1,0,1,1,0,2,"Female","Belarus",1,5,0,2020-04-09 09:16:49
270,"Russian",0,0,0,0,0,1,0,2,1,1,0,0,-1,0,1,1,1,,2,2,3,1,-99,2,-2,-1,-2,2,1,"yes","yes","yes","helpful","helpful",,"helpful","yes","helpful","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes","yes","helpful",,5,2,4,4,5,4,1,3,4,5,3,0,2,2,1,1,1,2,3,2,2,1,3,1,1,2,6,6,8,0,3,0.5,1,1,0,2,"Male","Russia",2,3,0,2020-04-09 09:17:53
271,"Russian",0,0,0,0,0,0,1,2,1,0,0,0,-1,-1,1,1,0,0,4,2,2,3,0,2,1,2,2,2,1,,,"yes",,"yes",,,"yes",,,"helpful","helpful",,,,"yes",,,"yes","yes",,,2,2,3,3,3,3,4,3,3,3,1,1,2,2,1,3,2,0,1,2,1,2,1,1,2,1,8,6,7,1,14,0,1,1,0,4,"Male","Russia",3,2,0,2020-04-09 09:20:21
272,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,0,0,3,4,3,4,2,3,-1,-1,1,2,-2,,"yes","yes","yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,3,3,4,3,4,3,1,2,3,3,2,0,1,1,1,2,1,0,1,2,3,2,2,2,0,-2,7,5,3,1,2,0,1,1,0,3,"Male","Russia",2,4,0,2020-04-09 09:31:33
273,"Russian",0,0,0,0,0,0,1,2,1,0,1,-1,-1,-1,1,0,1,0,1,4,4,1,2,3,3,3,1,3,3,"helpful","both","both","both","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful",,"both","both","both","both",,"both","both",3,3,3,3,3,4,4,2,3,4,3,0,1,2,1,2,1,2,2,2,2,2,1,2,2,2,5,8,7,0,5,4,1,1,0,3,"Male","Russia",1,4,0,2020-04-09 09:32:11
274,"Russian",0,0,0,0,0,0,1,3,1,-1,-1,-1,-1,-1,1,1,-1,0,4,1,4,4,4,3,3,3,1,3,3,"helpful",,"yes","helpful","yes",,,"yes",,,,"helpful","helpful",,,"yes","yes","yes","yes","yes","helpful","helpful",5,5,5,5,5,5,5,3,5,3,1,0,1,2,0,2,1,0,2,0,0,0,0,0,0,1,8,8,9,1,5,0,1,2,0,3,"Male","Belarus",2,2,0,2020-04-09 09:33:58
275,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,,1,4,4,3,2,1,1,1,-2,1,1,"yes",,"yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful",,,"yes",,"yes","yes","yes","yes",,3,3,4,3,4,3,3,4,4,4,2,2,1,2,2,2,2,0,2,2,2,2,1,2,2,0,7,7,7,0,3,0,1,2,0,3,"Female","Russia",3,4,0,2020-04-09 09:35:31
276,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,1,,1,3,4,3,4,2,-2,2,-2,2,1,"helpful","helpful","yes","helpful","helpful","both",,"helpful",,,"both","both","helpful","helpful",,"both","both","both","both","both","both",,3,3,3,4,3,3,3,2,3,3,2,0,2,1,0,2,1,2,3,1,2,0,2,1,0,0,5,5,7,1,5,0,1,2,0,3,"Male","Ukraine",2,4,0,2020-04-09 09:48:49
277,"Russian",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,1,1,-1,0,4,4,4,4,4,3,-2,3,1,3,1,,"both","both","both","both","both",,"both",,,"both","both","both",,,"both","both",,"both","both","both",,4,4,4,5,5,4,4,4,4,3,2,0,1,1,1,2,2,1,2,2,2,1,0,2,1,0,9,8,6,0,6,0,1,,,4,"Female","Russia",3,4,0,2020-04-09 09:49:09
278,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,3,2,4,4,1,2,-2,2,-3,1,1,"helpful","yes","yes","yes","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful",2,2,2,2,2,5,5,5,5,5,2,1,2,3,2,2,2,0,2,1,1,2,1,2,1,2,7,8,9,1,2,0,1,3,0,2,"Male","Armenia",2,2,0,2020-04-09 09:54:49
279,"Russian",0,0,0,0,0,0,1,2,0,0,-1,1,-1,1,0,1,-1,0,1,3,3,4,1,2,3,2,3,3,1,,"helpful","yes",,"yes",,,"yes","helpful",,,"yes",,"helpful",,"yes",,,,,,"helpful",3,2,3,3,4,1,2,1,2,3,3,0,2,1,0,1,1,2,2,3,2,2,1,2,1,1,7,8,6,1,11,0,1,2,0,4,"Male","Russia",3,3,0,2020-04-08 22:00:22
280,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,1,0,4,1,4,3,2,2,1,3,-1,2,1,"yes","yes","yes","yes","yes","yes","yes","yes","helpful",,"yes","yes","yes","both",,"yes","yes","yes","yes","yes","yes","yes",4,5,4,4,5,4,4,3,5,4,2,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,8,8,7,1,3,0,1,2,0,3,"Male","Netherlands",3,3,0,2020-04-08 22:01:23
281,"Russian",0,0,0,0,0,0,1,2,1,1,1,-1,-1,-1,1,1,-1,0,1,4,3,3,4,3,1,3,1,3,1,"yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","yes",2,1,3,1,3,3,1,2,3,1,3,0,1,1,1,1,1,1,2,2,2,2,1,2,0,0,6,7,5,1,3,0,1,1,0,3,"Male","Russia",2,2,0,2020-04-08 22:01:45
282,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,0,1,-1,0,1,2,1,3,0,-1,-1,1,1,1,-2,,"yes","yes","yes","yes","yes",,"yes",,,"yes","yes",,,"helpful","yes","yes","yes","yes","yes",,,2,3,4,4,3,4,3,3,4,4,1,1,3,3,2,3,3,0,2,3,2,2,2,3,1,0,8,5,7,0,8,0.1,1,1,0,3,"Female","Russia",3,4,0,2020-04-08 22:08:31
283,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,1,1,2,3,2,-1,1,1,-1,2,-2,,"both","both","helpful","both","helpful",,"both",,"helpful","both","both",,,,"both","both","both","both","yes","both",,1,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,2,-1,1,2,2,2,2,3,3,-1,7,4,4,0,7,0,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 22:12:47
284,"Russian",0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,1,1,1,,0,4,1,1,1,-1,-3,1,-3,-1,-1,"yes","yes","yes","helpful","helpful","yes","yes","yes","helpful",,"yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes",,"helpful",5,5,5,5,5,5,5,5,5,5,2,0,2,2,2,2,2,-1,2,2,2,2,2,2,0,-1,5,5,4,1,10,0,1,4,1,4,"Male","Russia",0,3,0,2020-04-08 22:21:29
285,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,5,2,1,3,3,1,3,-1,-1,2,1,-2,"helpful","helpful","both",,"both","both",,"both","helpful","helpful",,"helpful","helpful","yes",,"helpful","both","both","yes","both","both",,4,2,3,4,4,4,2,2,3,4,3,0,1,0,0,1,1,2,1,2,2,2,0,1,0,0,6,8,6,1,3,2,1,2,0,3,"Female","Russia",3,5,0,2020-04-08 22:34:42
286,"Russian",1,0,0,0,1,1,1,2,1,-1,-1,0,-1,1,1,1,1,,1,1,2,2,0,-1,-3,2,-2,2,-2,,"helpful","helpful",,"yes","both",,"yes",,,"yes","helpful","helpful",,,"helpful",,"helpful","yes","helpful","helpful",,4,3,3,4,3,1,1,0,1,1,2,3,1,1,1,1,1,-1,1,4,3,3,2,3,4,-1,6,8,2,0,4,0,1,3,1,5,"Male","Russia",3,2,0,2020-04-08 22:35:29
287,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,0,-1,1,0,0,3,0,1,0,1,-2,2,-1,3,-2,,,"yes",,,,,"yes",,,,,,,,"yes",,,"yes","yes",,,3,5,3,3,3,4,4,3,4,5,3,0,0,0,0,1,2,0,2,2,2,2,0,2,0,0,10,6,5,1,1,0,1,4,2,6,"Male","Russia",0,2,0,2020-04-08 22:42:51
